txn_id,date_key,timestamp,merchant_id,bank_id,method_id,amount,status,error_category,latency_ms,mdr_rate_pct
TXN_0004428,2026-08-17,2026-08-17 14:24:05,M_107,BNK_04,PM_02,780.61,SUCCESS,NONE,846,0.0185
TXN_0004429,2026-07-26,2026-07-26 00:49:12,M_102,BNK_05,PM_04,1680.52,SUCCESS,NONE,1130,0.009
TXN_0004430,2026-08-16,2026-08-16 20:50:43,M_103,BNK_04,PM_05,2182.71,SUCCESS,NONE,955,0.015
TXN_0004431,2026-07-19,2026-07-19 05:53:31,M_101,BNK_04,PM_03,1903.13,SUCCESS,NONE,565,0.0185
TXN_0004432,2026-06-09,2026-06-09 11:52:59,M_103,BNK_01,PM_02,2586.75,SUCCESS,NONE,430,0.0185
TXN_0004433,2026-06-19,2026-06-19 08:11:12,M_101,BNK_02,PM_03,949.48,SUCCESS,NONE,1168,0.0185
TXN_0004434,2026-06-01,2026-06-01 16:20:47,M_106,BNK_04,PM_01,4217.2,SUCCESS,NONE,931,0.0065
TXN_0004435,2026-06-09,2026-06-09 14:11:06,M_103,BNK_05,PM_04,1937.43,SUCCESS,NONE,934,0.009
TXN_0004436,2026-08-20,2026-08-20 11:58:46,M_103,BNK_02,PM_01,4506.05,SUCCESS,NONE,1308,0.0065
TXN_0004437,2026-06-16,2026-06-16 16:17:23,M_107,BNK_01,PM_02,4609.0,SUCCESS,NONE,1452,0.0185
TXN_0004438,2026-07-07,2026-07-07 21:09:15,M_105,BNK_05,PM_02,221.84,SUCCESS,NONE,1018,0.0185
TXN_0004439,2026-08-17,2026-08-17 02:56:09,M_106,BNK_01,PM_01,4622.51,SUCCESS,NONE,997,0.0065
TXN_0004440,2026-07-06,2026-07-06 22:41:51,M_103,BNK_02,PM_01,560.5,FAILED,AUTH_TIMEOUT,4250,0.0
TXN_0004441,2026-06-29,2026-06-29 08:44:58,M_105,BNK_04,PM_05,970.41,SUCCESS,NONE,692,0.015
TXN_0004442,2026-08-15,2026-08-15 17:09:44,M_107,BNK_04,PM_04,4394.58,SUCCESS,NONE,1166,0.009
TXN_0004443,2026-07-25,2026-07-25 16:09:14,M_102,BNK_01,PM_01,645.1,SUCCESS,NONE,1265,0.0
TXN_0004444,2026-08-04,2026-08-04 03:41:00,M_105,BNK_05,PM_01,1154.13,SUCCESS,NONE,1304,0.0
TXN_0004445,2026-07-10,2026-07-10 05:26:22,M_105,BNK_04,PM_02,1192.39,SUCCESS,NONE,518,0.0185
TXN_0004446,2026-07-13,2026-07-13 11:32:30,M_105,BNK_04,PM_02,569.41,SUCCESS,NONE,871,0.0185
TXN_0004447,2026-07-24,2026-07-24 06:49:44,M_107,BNK_03,PM_02,1642.44,SUCCESS,NONE,836,0.0185
TXN_0004448,2026-08-03,2026-08-03 20:09:20,M_105,BNK_02,PM_02,407.44,SUCCESS,NONE,1129,0.0185
TXN_0004449,2026-07-12,2026-07-12 03:04:57,M_102,BNK_03,PM_02,2436.52,SUCCESS,NONE,1244,0.0185
TXN_0004450,2026-06-04,2026-06-04 10:02:15,M_105,BNK_02,PM_05,339.53,SUCCESS,NONE,1549,0.015
TXN_0004451,2026-08-05,2026-08-05 15:10:00,M_105,BNK_05,PM_02,1185.06,SUCCESS,NONE,951,0.0185
TXN_0004452,2026-07-19,2026-07-19 22:02:34,M_104,BNK_04,PM_04,4491.81,SUCCESS,NONE,950,0.009
TXN_0004453,2026-08-04,2026-08-04 14:05:46,M_104,BNK_03,PM_03,12809.46,SUCCESS,NONE,1444,0.0185
TXN_0004454,2026-06-10,2026-06-10 21:53:52,M_104,BNK_03,PM_02,5834.8,FAILED,INSUFFICIENT_FUNDS,4066,0.0185
TXN_0004455,2026-07-18,2026-07-18 22:08:25,M_105,BNK_02,PM_01,197.65,SUCCESS,NONE,1480,0.0
TXN_0004456,2026-06-11,2026-06-11 08:50:16,M_101,BNK_04,PM_03,666.69,SUCCESS,NONE,1186,0.0185
TXN_0004457,2026-06-11,2026-06-11 08:59:18,M_101,BNK_01,PM_04,985.36,SUCCESS,NONE,752,0.009
TXN_0004458,2026-07-10,2026-07-10 11:45:29,M_107,BNK_05,PM_04,1697.06,FAILED,ISSUER_DOWNTIME,2600,0.009
TXN_0004459,2026-06-13,2026-06-13 03:43:54,M_105,BNK_05,PM_04,466.79,SUCCESS,NONE,634,0.009
TXN_0004460,2026-07-28,2026-07-28 05:39:27,M_102,BNK_03,PM_05,4241.6,SUCCESS,NONE,1298,0.015
TXN_0004461,2026-06-27,2026-06-27 20:19:14,M_101,BNK_01,PM_01,842.06,SUCCESS,NONE,1456,0.0
TXN_0004462,2026-07-16,2026-07-16 17:45:26,M_104,BNK_03,PM_05,12216.93,SUCCESS,NONE,1654,0.015
TXN_0004463,2026-07-31,2026-07-31 16:25:03,M_105,BNK_05,PM_01,1140.23,USER_DROPPED,AUTH_TIMEOUT,6511,0.0
TXN_0004464,2026-07-17,2026-07-17 18:37:09,M_107,BNK_02,PM_01,2595.88,SUCCESS,NONE,1448,0.0065
TXN_0004465,2026-08-05,2026-08-05 04:31:57,M_104,BNK_04,PM_02,6971.22,SUCCESS,NONE,925,0.0185
TXN_0004466,2026-06-21,2026-06-21 05:11:14,M_102,BNK_02,PM_01,4380.53,SUCCESS,NONE,753,0.0065
TXN_0004467,2026-06-02,2026-06-02 09:28:13,M_105,BNK_01,PM_04,838.63,USER_DROPPED,AUTH_TIMEOUT,6520,0.009
TXN_0004468,2026-07-21,2026-07-21 17:29:19,M_106,BNK_05,PM_02,2407.19,SUCCESS,NONE,1225,0.0185
TXN_0004469,2026-07-29,2026-07-29 00:14:25,M_104,BNK_03,PM_01,8467.44,SUCCESS,NONE,1132,0.0065
TXN_0004470,2026-06-02,2026-06-02 00:43:28,M_107,BNK_03,PM_04,2012.6,SUCCESS,NONE,1216,0.009
TXN_0004471,2026-06-16,2026-06-16 05:50:43,M_102,BNK_05,PM_02,3296.09,SUCCESS,NONE,1196,0.0185
TXN_0004472,2026-07-24,2026-07-24 17:10:30,M_105,BNK_02,PM_05,688.94,SUCCESS,NONE,1485,0.015
TXN_0004473,2026-07-04,2026-07-04 22:50:13,M_104,BNK_02,PM_04,11779.8,SUCCESS,NONE,1488,0.009
TXN_0004474,2026-08-15,2026-08-15 13:36:10,M_101,BNK_03,PM_03,1706.31,SUCCESS,NONE,1263,0.0185
TXN_0004475,2026-06-05,2026-06-05 08:34:22,M_104,BNK_04,PM_04,17822.32,SUCCESS,NONE,1353,0.009
TXN_0004476,2026-06-27,2026-06-27 10:33:51,M_102,BNK_03,PM_03,3689.62,SUCCESS,NONE,1254,0.0185
TXN_0004477,2026-08-06,2026-08-06 21:19:55,M_105,BNK_01,PM_01,968.09,SUCCESS,NONE,961,0.0
TXN_0004478,2026-06-16,2026-06-16 00:55:24,M_102,BNK_03,PM_02,3796.94,SUCCESS,NONE,1326,0.0185
TXN_0004479,2026-06-03,2026-06-03 09:35:45,M_106,BNK_01,PM_04,3684.02,SUCCESS,NONE,681,0.009
TXN_0004480,2026-06-13,2026-06-13 02:44:26,M_104,BNK_03,PM_05,13762.48,SUCCESS,NONE,1416,0.015
TXN_0004481,2026-08-13,2026-08-13 08:10:04,M_103,BNK_05,PM_03,3188.79,SUCCESS,NONE,741,0.0185
TXN_0004482,2026-06-27,2026-06-27 13:12:58,M_107,BNK_02,PM_01,3508.87,SUCCESS,NONE,1185,0.0065
TXN_0004483,2026-07-22,2026-07-22 14:27:33,M_104,BNK_02,PM_04,10131.75,SUCCESS,NONE,846,0.009
TXN_0004484,2026-08-11,2026-08-11 13:04:13,M_105,BNK_02,PM_03,1008.47,SUCCESS,NONE,1266,0.0185
TXN_0004485,2026-06-10,2026-06-10 18:22:14,M_104,BNK_03,PM_05,14503.66,USER_DROPPED,AUTH_TIMEOUT,5459,0.015
TXN_0004486,2026-07-09,2026-07-09 05:27:50,M_101,BNK_05,PM_05,1304.76,SUCCESS,NONE,621,0.015
TXN_0004487,2026-06-02,2026-06-02 21:51:31,M_102,BNK_05,PM_05,4277.72,SUCCESS,NONE,1226,0.015
TXN_0004488,2026-06-13,2026-06-13 02:05:14,M_107,BNK_01,PM_01,3126.99,SUCCESS,NONE,926,0.0065
TXN_0004489,2026-07-07,2026-07-07 05:47:12,M_105,BNK_01,PM_03,524.6,SUCCESS,NONE,1364,0.0185
TXN_0004490,2026-07-04,2026-07-04 18:38:00,M_105,BNK_02,PM_01,150.09,SUCCESS,NONE,1100,0.0
TXN_0004491,2026-07-20,2026-07-20 08:52:29,M_105,BNK_04,PM_01,859.64,SUCCESS,NONE,1218,0.0
TXN_0004492,2026-06-12,2026-06-12 10:57:30,M_107,BNK_05,PM_05,1276.02,SUCCESS,NONE,812,0.015
TXN_0004493,2026-08-18,2026-08-18 18:24:29,M_101,BNK_04,PM_04,1715.82,SUCCESS,NONE,923,0.009
TXN_0004494,2026-07-21,2026-07-21 03:02:51,M_102,BNK_01,PM_05,1069.88,SUCCESS,NONE,962,0.015
TXN_0004495,2026-06-29,2026-06-29 21:11:03,M_102,BNK_04,PM_03,1946.4,SUCCESS,NONE,1357,0.0185
TXN_0004496,2026-06-21,2026-06-21 08:58:23,M_105,BNK_05,PM_04,763.52,SUCCESS,NONE,1603,0.009
TXN_0004497,2026-07-27,2026-07-27 19:12:10,M_106,BNK_03,PM_03,3887.46,SUCCESS,NONE,858,0.0185
TXN_0004498,2026-07-13,2026-07-13 09:43:39,M_101,BNK_01,PM_01,375.31,USER_DROPPED,AUTH_TIMEOUT,6792,0.0
TXN_0004499,2026-08-20,2026-08-20 05:46:53,M_106,BNK_04,PM_02,4280.23,SUCCESS,NONE,449,0.0185
TXN_0004500,2026-07-14,2026-07-14 13:32:35,M_105,BNK_04,PM_05,841.04,SUCCESS,NONE,741,0.015
TXN_0004501,2026-06-09,2026-06-09 01:59:48,M_106,BNK_05,PM_04,2713.98,SUCCESS,NONE,812,0.009
TXN_0004502,2026-08-04,2026-08-04 12:30:55,M_104,BNK_02,PM_03,15364.28,FAILED,INSUFFICIENT_FUNDS,2582,0.0185
TXN_0004503,2026-07-23,2026-07-23 08:17:56,M_107,BNK_02,PM_02,2581.68,SUCCESS,NONE,624,0.0185
TXN_0004504,2026-07-21,2026-07-21 15:42:27,M_102,BNK_02,PM_04,4448.1,SUCCESS,NONE,1223,0.009
TXN_0004505,2026-07-04,2026-07-04 23:21:33,M_103,BNK_05,PM_04,2333.36,SUCCESS,NONE,1035,0.009
TXN_0004506,2026-08-14,2026-08-14 20:16:28,M_104,BNK_05,PM_03,14041.01,SUCCESS,NONE,1213,0.0185
TXN_0004507,2026-07-27,2026-07-27 08:55:20,M_107,BNK_02,PM_03,3309.32,SUCCESS,NONE,1307,0.0185
TXN_0004508,2026-07-17,2026-07-17 07:28:31,M_102,BNK_03,PM_01,1014.33,SUCCESS,NONE,1179,0.0
TXN_0004509,2026-08-18,2026-08-18 12:20:56,M_105,BNK_03,PM_05,311.04,SUCCESS,NONE,1297,0.015
TXN_0004510,2026-07-27,2026-07-27 11:17:35,M_103,BNK_01,PM_02,4361.12,SUCCESS,NONE,1079,0.0185
TXN_0004511,2026-07-18,2026-07-18 07:34:13,M_104,BNK_05,PM_01,5580.19,SUCCESS,NONE,743,0.0065
TXN_0004512,2026-06-24,2026-06-24 23:38:07,M_104,BNK_05,PM_02,6338.96,SUCCESS,NONE,1417,0.0185
TXN_0004513,2026-07-06,2026-07-06 00:30:14,M_103,BNK_05,PM_01,2401.27,SUCCESS,NONE,923,0.0065
TXN_0004514,2026-07-16,2026-07-16 00:46:56,M_107,BNK_03,PM_01,2054.35,SUCCESS,NONE,819,0.0065
TXN_0004515,2026-07-11,2026-07-11 03:02:51,M_106,BNK_03,PM_01,3742.85,SUCCESS,NONE,1046,0.0065
TXN_0004516,2026-08-08,2026-08-08 14:40:37,M_103,BNK_05,PM_02,2273.03,SUCCESS,NONE,826,0.0185
TXN_0004517,2026-07-06,2026-07-06 20:27:17,M_103,BNK_04,PM_04,3519.95,USER_DROPPED,AUTH_TIMEOUT,4999,0.009
TXN_0004518,2026-07-02,2026-07-02 06:54:54,M_104,BNK_04,PM_01,17250.47,FAILED,ISSUER_DOWNTIME,4109,0.0065
TXN_0004519,2026-07-31,2026-07-31 08:07:21,M_107,BNK_05,PM_05,3054.25,SUCCESS,NONE,1204,0.015
TXN_0004520,2026-06-09,2026-06-09 01:56:05,M_106,BNK_05,PM_03,301.51,SUCCESS,NONE,830,0.0185
TXN_0004521,2026-08-08,2026-08-08 03:43:55,M_104,BNK_01,PM_04,11743.03,SUCCESS,NONE,953,0.009
TXN_0004522,2026-08-15,2026-08-15 14:30:36,M_103,BNK_05,PM_03,3242.47,SUCCESS,NONE,1422,0.0185
TXN_0004523,2026-07-25,2026-07-25 02:16:16,M_102,BNK_02,PM_01,1231.82,SUCCESS,NONE,1248,0.0
TXN_0004524,2026-07-31,2026-07-31 16:37:13,M_107,BNK_03,PM_03,4304.06,SUCCESS,NONE,1722,0.0185
TXN_0004525,2026-07-23,2026-07-23 01:11:48,M_107,BNK_03,PM_02,2443.24,SUCCESS,NONE,1454,0.0185
TXN_0004526,2026-07-13,2026-07-13 13:48:30,M_107,BNK_05,PM_04,490.22,SUCCESS,NONE,1443,0.009
TXN_0004527,2026-06-21,2026-06-21 19:11:15,M_107,BNK_05,PM_01,4438.62,SUCCESS,NONE,683,0.0065
TXN_0004528,2026-06-15,2026-06-15 04:12:31,M_101,BNK_02,PM_05,1235.04,SUCCESS,NONE,1329,0.015
TXN_0004529,2026-07-09,2026-07-09 21:06:44,M_106,BNK_05,PM_05,3734.81,SUCCESS,NONE,1084,0.015
TXN_0004530,2026-08-04,2026-08-04 14:00:21,M_102,BNK_04,PM_04,4600.0,SUCCESS,NONE,934,0.009
TXN_0004531,2026-06-09,2026-06-09 01:40:51,M_101,BNK_04,PM_05,1921.51,SUCCESS,NONE,1150,0.015
TXN_0004532,2026-07-25,2026-07-25 08:02:31,M_103,BNK_01,PM_01,371.9,SUCCESS,NONE,1383,0.0
TXN_0004533,2026-07-27,2026-07-27 16:46:17,M_102,BNK_05,PM_03,2658.99,SUCCESS,NONE,1250,0.0185
TXN_0004534,2026-08-06,2026-08-06 11:29:13,M_101,BNK_02,PM_03,1167.22,SUCCESS,NONE,836,0.0185
TXN_0004535,2026-07-08,2026-07-08 08:39:08,M_106,BNK_03,PM_01,2500.2,SUCCESS,NONE,1322,0.0065
TXN_0004536,2026-06-16,2026-06-16 14:35:55,M_105,BNK_01,PM_02,992.04,SUCCESS,NONE,908,0.0185
TXN_0004537,2026-07-02,2026-07-02 23:05:27,M_106,BNK_04,PM_03,2563.75,SUCCESS,NONE,1165,0.0185
TXN_0004538,2026-07-05,2026-07-05 08:17:56,M_106,BNK_05,PM_05,399.9,SUCCESS,NONE,1008,0.015
TXN_0004539,2026-06-28,2026-06-28 00:12:11,M_105,BNK_03,PM_05,1167.48,SUCCESS,NONE,1034,0.015
TXN_0004540,2026-06-01,2026-06-01 22:52:21,M_106,BNK_03,PM_04,941.67,SUCCESS,NONE,1329,0.009
TXN_0004541,2026-07-17,2026-07-17 05:13:53,M_107,BNK_01,PM_01,4577.99,SUCCESS,NONE,787,0.0065
TXN_0004542,2026-08-19,2026-08-19 12:24:12,M_102,BNK_05,PM_05,1250.94,FAILED,AUTH_TIMEOUT,5550,0.015
TXN_0004543,2026-07-22,2026-07-22 11:16:00,M_102,BNK_02,PM_03,4896.66,SUCCESS,NONE,553,0.0185
TXN_0004544,2026-07-16,2026-07-16 08:51:50,M_105,BNK_05,PM_01,1017.83,SUCCESS,NONE,920,0.0
TXN_0004545,2026-06-21,2026-06-21 00:07:09,M_106,BNK_04,PM_02,4358.63,SUCCESS,NONE,1211,0.0185
TXN_0004546,2026-08-11,2026-08-11 10:00:01,M_103,BNK_02,PM_01,1602.59,SUCCESS,NONE,1275,0.0
TXN_0004547,2026-06-05,2026-06-05 22:54:24,M_106,BNK_05,PM_02,4679.75,SUCCESS,NONE,1069,0.0185
TXN_0004548,2026-06-16,2026-06-16 22:02:36,M_101,BNK_03,PM_05,708.16,USER_DROPPED,AUTH_TIMEOUT,5431,0.015
TXN_0004549,2026-07-07,2026-07-07 22:28:13,M_103,BNK_03,PM_05,4593.06,SUCCESS,NONE,1223,0.015
TXN_0004550,2026-07-28,2026-07-28 06:37:51,M_107,BNK_04,PM_05,2722.09,SUCCESS,NONE,1030,0.015
TXN_0004551,2026-07-01,2026-07-01 16:53:06,M_103,BNK_03,PM_03,1998.79,SUCCESS,NONE,1517,0.0185
TXN_0004552,2026-06-25,2026-06-25 16:55:08,M_102,BNK_04,PM_02,2295.64,SUCCESS,NONE,1351,0.0185
TXN_0004553,2026-06-13,2026-06-13 16:21:11,M_102,BNK_05,PM_03,4379.95,SUCCESS,NONE,1361,0.0185
TXN_0004554,2026-08-07,2026-08-07 21:46:05,M_104,BNK_04,PM_05,7716.42,SUCCESS,NONE,810,0.015
TXN_0004555,2026-08-05,2026-08-05 03:36:27,M_101,BNK_02,PM_01,1860.64,SUCCESS,NONE,1076,0.0
TXN_0004556,2026-07-04,2026-07-04 23:32:29,M_105,BNK_03,PM_03,495.83,SUCCESS,NONE,1009,0.0185
TXN_0004557,2026-08-05,2026-08-05 17:18:37,M_103,BNK_01,PM_03,3749.36,FAILED,AUTH_TIMEOUT,2894,0.0185
TXN_0004558,2026-08-13,2026-08-13 04:41:16,M_106,BNK_01,PM_05,1582.91,SUCCESS,NONE,1208,0.015
TXN_0004559,2026-06-04,2026-06-04 14:59:54,M_101,BNK_02,PM_03,1120.49,FAILED,ISSUER_DOWNTIME,3316,0.0185
TXN_0004560,2026-07-18,2026-07-18 10:32:32,M_103,BNK_05,PM_02,573.45,SUCCESS,NONE,1296,0.0185
TXN_0004561,2026-07-28,2026-07-28 14:49:21,M_107,BNK_02,PM_02,1640.12,SUCCESS,NONE,778,0.0185
TXN_0004562,2026-07-05,2026-07-05 11:36:55,M_104,BNK_04,PM_04,5288.75,SUCCESS,NONE,1615,0.009
TXN_0004563,2026-06-28,2026-06-28 16:28:09,M_106,BNK_01,PM_02,4287.32,SUCCESS,NONE,831,0.0185
TXN_0004564,2026-08-16,2026-08-16 15:39:02,M_107,BNK_02,PM_04,281.73,SUCCESS,NONE,1165,0.009
TXN_0004565,2026-08-16,2026-08-16 09:35:53,M_103,BNK_03,PM_03,1690.59,SUCCESS,NONE,1337,0.0185
TXN_0004566,2026-06-14,2026-06-14 13:27:08,M_104,BNK_04,PM_03,5560.91,SUCCESS,NONE,928,0.0185
TXN_0004567,2026-06-16,2026-06-16 04:21:23,M_107,BNK_04,PM_04,3013.39,SUCCESS,NONE,1355,0.009
TXN_0004568,2026-07-26,2026-07-26 14:16:39,M_101,BNK_02,PM_04,1875.46,SUCCESS,NONE,731,0.009
TXN_0004569,2026-06-20,2026-06-20 15:09:43,M_103,BNK_01,PM_02,2516.84,SUCCESS,NONE,1535,0.0185
TXN_0004570,2026-07-18,2026-07-18 03:44:40,M_107,BNK_01,PM_03,1169.4,SUCCESS,NONE,1104,0.0185
TXN_0004571,2026-07-14,2026-07-14 09:23:21,M_106,BNK_01,PM_01,2867.28,SUCCESS,NONE,921,0.0065
TXN_0004572,2026-07-14,2026-07-14 11:59:27,M_103,BNK_03,PM_05,4046.82,FAILED,INSUFFICIENT_FUNDS,3530,0.015
TXN_0004573,2026-07-18,2026-07-18 21:30:44,M_105,BNK_02,PM_02,1166.12,SUCCESS,NONE,1342,0.0185
TXN_0004574,2026-08-11,2026-08-11 19:22:48,M_104,BNK_05,PM_01,2620.57,USER_DROPPED,AUTH_TIMEOUT,4798,0.0065
TXN_0004575,2026-06-04,2026-06-04 16:26:48,M_106,BNK_05,PM_01,3644.19,SUCCESS,NONE,875,0.0065
TXN_0004576,2026-07-18,2026-07-18 10:43:30,M_101,BNK_04,PM_01,1464.02,SUCCESS,NONE,1033,0.0
TXN_0004577,2026-08-14,2026-08-14 07:14:25,M_101,BNK_05,PM_04,1456.57,FAILED,AUTH_TIMEOUT,2740,0.009
TXN_0004578,2026-07-24,2026-07-24 01:33:36,M_105,BNK_02,PM_01,1149.01,FAILED,NETWORK_FAILURE,5438,0.0
TXN_0004579,2026-06-12,2026-06-12 01:23:23,M_105,BNK_03,PM_01,958.56,SUCCESS,NONE,930,0.0
TXN_0004580,2026-06-14,2026-06-14 11:53:13,M_105,BNK_01,PM_01,249.19,SUCCESS,NONE,1349,0.0
TXN_0004581,2026-08-18,2026-08-18 22:12:43,M_103,BNK_01,PM_01,3453.76,SUCCESS,NONE,1162,0.0065
TXN_0004582,2026-07-02,2026-07-02 15:37:02,M_102,BNK_05,PM_04,1087.72,SUCCESS,NONE,804,0.009
TXN_0004583,2026-08-11,2026-08-11 20:28:33,M_106,BNK_02,PM_05,1013.89,SUCCESS,NONE,1098,0.015
TXN_0004584,2026-08-18,2026-08-18 06:33:19,M_101,BNK_05,PM_05,815.82,FAILED,INSUFFICIENT_FUNDS,4505,0.015
TXN_0004585,2026-07-26,2026-07-26 12:15:47,M_107,BNK_04,PM_04,4433.46,FAILED,AUTH_TIMEOUT,3630,0.009
TXN_0004586,2026-06-30,2026-06-30 09:32:44,M_106,BNK_01,PM_05,644.98,SUCCESS,NONE,1457,0.015
TXN_0004587,2026-07-08,2026-07-08 15:17:09,M_106,BNK_04,PM_04,3694.07,SUCCESS,NONE,1406,0.009
TXN_0004588,2026-07-30,2026-07-30 20:35:12,M_103,BNK_01,PM_03,3879.18,SUCCESS,NONE,1375,0.0185
TXN_0004589,2026-07-26,2026-07-26 13:15:28,M_107,BNK_04,PM_05,3050.64,SUCCESS,NONE,962,0.015
TXN_0004590,2026-07-31,2026-07-31 14:52:54,M_105,BNK_01,PM_05,397.71,SUCCESS,NONE,776,0.015
TXN_0004591,2026-08-07,2026-08-07 14:42:05,M_102,BNK_03,PM_04,1668.59,FAILED,ISSUER_DOWNTIME,3247,0.009
TXN_0004592,2026-08-18,2026-08-18 22:21:15,M_105,BNK_02,PM_05,155.63,SUCCESS,NONE,1158,0.015
TXN_0004593,2026-07-10,2026-07-10 20:09:12,M_107,BNK_04,PM_04,3152.24,SUCCESS,NONE,1263,0.009
TXN_0004594,2026-06-02,2026-06-02 17:36:51,M_102,BNK_04,PM_05,2000.15,SUCCESS,NONE,448,0.015
TXN_0004595,2026-07-24,2026-07-24 21:51:33,M_105,BNK_04,PM_04,123.46,FAILED,INSUFFICIENT_FUNDS,3792,0.009
TXN_0004596,2026-08-13,2026-08-13 04:15:42,M_105,BNK_02,PM_02,937.93,SUCCESS,NONE,1147,0.0185
TXN_0004597,2026-07-20,2026-07-20 17:31:08,M_106,BNK_02,PM_03,1091.55,SUCCESS,NONE,1016,0.0185
TXN_0004598,2026-08-02,2026-08-02 22:35:49,M_104,BNK_02,PM_02,6682.54,USER_DROPPED,AUTH_TIMEOUT,7049,0.0185
TXN_0004599,2026-08-05,2026-08-05 13:31:58,M_106,BNK_01,PM_02,1643.85,FAILED,INSUFFICIENT_FUNDS,4179,0.0185
TXN_0004600,2026-07-02,2026-07-02 01:59:16,M_103,BNK_04,PM_05,3978.67,SUCCESS,NONE,1493,0.015
TXN_0004601,2026-07-22,2026-07-22 20:52:42,M_104,BNK_03,PM_04,16698.86,USER_DROPPED,AUTH_TIMEOUT,5240,0.009
TXN_0004602,2026-07-20,2026-07-20 17:43:00,M_107,BNK_04,PM_05,459.74,SUCCESS,NONE,1381,0.015
TXN_0004603,2026-08-01,2026-08-01 20:27:16,M_101,BNK_02,PM_04,1652.0,FAILED,ISSUER_DOWNTIME,5271,0.009
TXN_0004604,2026-07-30,2026-07-30 01:23:26,M_104,BNK_02,PM_02,4164.25,USER_DROPPED,AUTH_TIMEOUT,7074,0.0185
TXN_0004605,2026-07-03,2026-07-03 05:02:03,M_103,BNK_02,PM_03,1600.83,SUCCESS,NONE,772,0.0185
TXN_0004606,2026-07-27,2026-07-27 08:29:45,M_106,BNK_05,PM_04,678.81,SUCCESS,NONE,1023,0.009
TXN_0004607,2026-06-11,2026-06-11 20:36:05,M_101,BNK_02,PM_03,1493.38,SUCCESS,NONE,996,0.0185
TXN_0004608,2026-07-23,2026-07-23 11:40:06,M_106,BNK_01,PM_03,1330.08,SUCCESS,NONE,1246,0.0185
TXN_0004609,2026-06-07,2026-06-07 17:05:40,M_107,BNK_05,PM_03,1462.93,SUCCESS,NONE,1305,0.0185
TXN_0004610,2026-08-04,2026-08-04 15:57:27,M_102,BNK_02,PM_05,2171.63,USER_DROPPED,AUTH_TIMEOUT,4493,0.015
TXN_0004611,2026-06-07,2026-06-07 08:08:13,M_102,BNK_04,PM_05,1181.39,SUCCESS,NONE,1120,0.015
TXN_0004612,2026-08-18,2026-08-18 02:47:52,M_104,BNK_01,PM_05,10111.52,SUCCESS,NONE,494,0.015
TXN_0004613,2026-06-11,2026-06-11 16:17:22,M_102,BNK_02,PM_05,2403.81,SUCCESS,NONE,1532,0.015
TXN_0004614,2026-07-23,2026-07-23 11:39:38,M_107,BNK_03,PM_05,300.46,SUCCESS,NONE,946,0.015
TXN_0004615,2026-07-15,2026-07-15 19:39:27,M_104,BNK_01,PM_02,3983.08,SUCCESS,NONE,1116,0.0185
TXN_0004616,2026-08-04,2026-08-04 06:02:19,M_103,BNK_02,PM_03,4722.45,SUCCESS,NONE,1007,0.0185
TXN_0004617,2026-06-16,2026-06-16 07:02:27,M_104,BNK_04,PM_03,3690.57,SUCCESS,NONE,1443,0.0185
TXN_0004618,2026-07-22,2026-07-22 17:37:29,M_102,BNK_02,PM_01,1580.0,SUCCESS,NONE,248,0.0
TXN_0004619,2026-07-07,2026-07-07 14:15:53,M_102,BNK_04,PM_01,943.99,SUCCESS,NONE,1095,0.0
TXN_0004620,2026-07-27,2026-07-27 09:15:51,M_101,BNK_05,PM_02,354.42,SUCCESS,NONE,1068,0.0185
TXN_0004621,2026-06-06,2026-06-06 05:14:12,M_104,BNK_03,PM_04,8726.45,FAILED,NETWORK_FAILURE,3391,0.009
TXN_0004622,2026-07-24,2026-07-24 04:16:29,M_103,BNK_05,PM_01,1764.14,SUCCESS,NONE,1617,0.0
TXN_0004623,2026-06-07,2026-06-07 21:15:25,M_104,BNK_04,PM_02,12250.38,SUCCESS,NONE,833,0.0185
TXN_0004624,2026-07-11,2026-07-11 03:00:00,M_101,BNK_02,PM_04,2239.76,SUCCESS,NONE,1331,0.009
TXN_0004625,2026-08-02,2026-08-02 01:27:37,M_106,BNK_04,PM_05,213.15,SUCCESS,NONE,1206,0.015
TXN_0004626,2026-06-11,2026-06-11 22:33:05,M_101,BNK_01,PM_02,2146.07,SUCCESS,NONE,1478,0.0185
TXN_0004627,2026-06-24,2026-06-24 07:23:51,M_106,BNK_05,PM_02,4019.56,SUCCESS,NONE,899,0.0185
TXN_0004628,2026-08-20,2026-08-20 11:17:33,M_102,BNK_02,PM_01,1553.01,SUCCESS,NONE,880,0.0
TXN_0004629,2026-07-13,2026-07-13 15:52:03,M_103,BNK_01,PM_04,4502.65,SUCCESS,NONE,1428,0.009
TXN_0004630,2026-08-07,2026-08-07 07:02:09,M_102,BNK_02,PM_01,1502.77,SUCCESS,NONE,1227,0.0
TXN_0004631,2026-07-13,2026-07-13 20:59:43,M_103,BNK_04,PM_05,1788.4,SUCCESS,NONE,636,0.015
TXN_0004632,2026-07-09,2026-07-09 02:54:49,M_101,BNK_02,PM_01,1683.25,SUCCESS,NONE,938,0.0
TXN_0004633,2026-08-04,2026-08-04 01:49:20,M_106,BNK_03,PM_05,672.93,SUCCESS,NONE,1215,0.015
TXN_0004634,2026-07-17,2026-07-17 23:15:14,M_102,BNK_03,PM_04,4906.5,SUCCESS,NONE,1351,0.009
